Sample.Label;distance;año;tipo_nido;Region.Label;Effort;Area
40;9;2015;mata;coloniaML;1;350000
40;9;2015;mata;coloniaML;1;350000
40;9;2015;mata;coloniaML;1;350000
40;9;2015;mata;coloniaML;1;350000
40;10;2015;mata;coloniaML;1;350000
40;10;2015;mata;coloniaML;1;350000
40;10;2015;mata;coloniaML;1;350000
40;10;2015;mata;coloniaML;1;350000
40;10;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;11;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;12;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;13;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;14;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;mata;coloniaML;1;350000
40;15;2015;cueva;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;16;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;17;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;18;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;19;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
40;20;2015;mata;coloniaML;1;350000
41;6;2015;mata;coloniaML;1;350000
41;6;2015;mata;coloniaML;1;350000
41;6;2015;mata;coloniaML;1;350000
41;6;2015;cueva;coloniaML;1;350000
41;7;2015;mata;coloniaML;1;350000
41;7;2015;mata;coloniaML;1;350000
41;7;2015;mata;coloniaML;1;350000
41;7;2015;mata;coloniaML;1;350000
41;7;2015;mata;coloniaML;1;350000
41;7;2015;cueva;coloniaML;1;350000
41;8;2015;mata;coloniaML;1;350000
41;8;2015;mata;coloniaML;1;350000
41;8;2015;cueva;coloniaML;1;350000
41;10;2015;mata;coloniaML;1;350000
41;10;2015;cueva;coloniaML;1;350000
41;13;2015;cueva;coloniaML;1;350000
41;14;2015;mata;coloniaML;1;350000
41;14;2015;mata;coloniaML;1;350000
41;14;2015;mata;coloniaML;1;350000
41;14;2015;mata;coloniaML;1;350000
41;14;2015;cueva;coloniaML;1;350000
41;15;2015;mata;coloniaML;1;350000
41;15;2015;mata;coloniaML;1;350000
41;15;2015;mata;coloniaML;1;350000
41;15;2015;mata;coloniaML;1;350000
41;15;2015;mata;coloniaML;1;350000
41;16;2015;mata;coloniaML;1;350000
41;16;2015;mata;coloniaML;1;350000
41;16;2015;mata;coloniaML;1;350000
41;16;2015;mata;coloniaML;1;350000
41;16;2015;mata;coloniaML;1;350000
41;16;2015;cueva;coloniaML;1;350000
41;17;2015;mata;coloniaML;1;350000
41;18;2015;mata;coloniaML;1;350000
41;18;2015;mata;coloniaML;1;350000
41;18;2015;mata;coloniaML;1;350000
41;20;2015;mata;coloniaML;1;350000
41;20;2015;mata;coloniaML;1;350000
41;20;2015;mata;coloniaML;1;350000
41;20;2015;mata;coloniaML;1;350000
42;14;2015;mata;coloniaML;1;350000
42;15;2015;mata;coloniaML;1;350000
42;15;2015;mata;coloniaML;1;350000
42;15;2015;mata;coloniaML;1;350000
42;17;2015;cueva;coloniaML;1;350000
42;18;2015;mata;coloniaML;1;350000
42;18;2015;cueva;coloniaML;1;350000
42;18;2015;cueva;coloniaML;1;350000
42;19;2015;mata;coloniaML;1;350000
42;19;2015;mata;coloniaML;1;350000
42;20;2015;mata;coloniaML;1;350000
42;20;2015;cueva;coloniaML;1;350000
43;3;2015;mata;coloniaML;1;350000
43;6;2015;mata;coloniaML;1;350000
43;7;2015;mata;coloniaML;1;350000
43;9;2015;mata;coloniaML;1;350000
43;11;2015;mata;coloniaML;1;350000
43;11;2015;mata;coloniaML;1;350000
43;11;2015;mata;coloniaML;1;350000
43;12;2015;mata;coloniaML;1;350000
43;12;2015;mata;coloniaML;1;350000
43;12;2015;mata;coloniaML;1;350000
43;12;2015;mata;coloniaML;1;350000
43;12;2015;mata;coloniaML;1;350000
43;13;2015;mata;coloniaML;1;350000
43;13;2015;mata;coloniaML;1;350000
43;13;2015;mata;coloniaML;1;350000
43;13;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;14;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;15;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;16;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;17;2015;mata;coloniaML;1;350000
43;18;2015;mata;coloniaML;1;350000
43;18;2015;mata;coloniaML;1;350000
43;18;2015;mata;coloniaML;1;350000
43;19;2015;mata;coloniaML;1;350000
43;19;2015;mata;coloniaML;1;350000
43;19;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
43;20;2015;mata;coloniaML;1;350000
44;4;2015;mata;coloniaML;1;350000
44;4;2015;mata;coloniaML;1;350000
44;4;2015;mata;coloniaML;1;350000
44;4;2015;mata;coloniaML;1;350000
44;4;2015;mata;coloniaML;1;350000
44;5;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;6;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;7;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;8;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;9;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;10;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;mata;coloniaML;1;350000
44;11;2015;cueva;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;12;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;13;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;mata;coloniaML;1;350000
44;14;2015;cueva;coloniaML;1;350000
44;14;2015;cueva;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;15;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;16;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;17;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;18;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;19;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
44;20;2015;mata;coloniaML;1;350000
1;13;2019;mata;coloniaML;1;350000
1;15;2019;mata;coloniaML;1;350000
2;2;2019;cueva;coloniaML;1;350000
2;2;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;3;2019;cueva;coloniaML;1;350000
2;4;2019;cueva;coloniaML;1;350000
2;4;2019;cueva;coloniaML;1;350000
2;4;2019;cueva;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;mata;coloniaML;1;350000
2;5;2019;cueva;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;mata;coloniaML;1;350000
2;6;2019;cueva;coloniaML;1;350000
2;6;2019;cueva;coloniaML;1;350000
2;7;2019;mata;coloniaML;1;350000
2;7;2019;mata;coloniaML;1;350000
2;7;2019;mata;coloniaML;1;350000
2;7;2019;mata;coloniaML;1;350000
2;7;2019;cueva;coloniaML;1;350000
2;7;2019;cueva;coloniaML;1;350000
2;7;2019;cueva;coloniaML;1;350000
2;7;2019;cueva;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;mata;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;8;2019;cueva;coloniaML;1;350000
2;9;2019;mata;coloniaML;1;350000
2;9;2019;mata;coloniaML;1;350000
2;9;2019;mata;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;9;2019;cueva;coloniaML;1;350000
2;10;2019;mata;coloniaML;1;350000
2;10;2019;mata;coloniaML;1;350000
2;10;2019;mata;coloniaML;1;350000
2;10;2019;mata;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;10;2019;cueva;coloniaML;1;350000
2;11;2019;mata;coloniaML;1;350000
2;11;2019;mata;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;11;2019;cueva;coloniaML;1;350000
2;12;2019;cueva;coloniaML;1;350000
2;12;2019;cueva;coloniaML;1;350000
2;12;2019;cueva;coloniaML;1;350000
2;12;2019;cueva;coloniaML;1;350000
2;12;2019;cueva;coloniaML;1;350000
2;13;2019;cueva;coloniaML;1;350000
2;14;2019;mata;coloniaML;1;350000
2;14;2019;cueva;coloniaML;1;350000
2;14;2019;cueva;coloniaML;1;350000
2;15;2019;mata;coloniaML;1;350000
2;15;2019;mata;coloniaML;1;350000
2;15;2019;mata;coloniaML;1;350000
2;15;2019;mata;coloniaML;1;350000
2;15;2019;mata;coloniaML;1;350000
2;15;2019;cueva;coloniaML;1;350000
2;15;2019;cueva;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;mata;coloniaML;1;350000
2;16;2019;cueva;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
2;17;2019;mata;coloniaML;1;350000
